id,shopName,ownerName,phone,address,gpsLatitude,gpsLongitude,creditBalance,isActive,createdAt,updatedAt,externalId,routeName
317,"NIJAM STORE (CHEKKADI THIRUTHU THERU, PETTAI)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
318,NITHYA SUPER MARKET (THIYAGARAJA NAGAR),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
319,NO NAME MELAPALAYAM,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
320,NYANAM STORE THACHAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
321,OM CHAIRMANE STORE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
322,OM MURUGA STORE BALABAGYA NAGAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
323,OM SAI TEA STALL TOWN THACHAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
324,OSCAR STORE PERUMALPURAM,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
325,P. MANI STORE MELAPALAYAM,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
326,P.M. TEA STALL(KARUNGULAM ROAD),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
327,P.RAJENDHIRAN STORE PERUMALPURAM,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
328,P.S STORE MANUR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
329,P.S STORE THACHAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
330,P.V.K SUPER MARKET(KURICHI),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
331,PAAL PANDI STORE(PERIYAR NAGAR),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
332,PALANI MURUGAN SHOPPING,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
333,PALKANI KRISHNAPURAM,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
334,PALMYRA GRAND IN,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
335,PANDIYAN STORE TOWN KEELA RATHA VITHI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
336,PARAKATH STORE SIVAN THERU RATHA VITHI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
337,PARAMBARIYA KARUPATTI COFFEE(MELAPALAYAM,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
338,PARAMESWARI BALABAGYA NAGAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
339,PARITH MILK & COOL DRINKS MELAPALAYAM,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
340,"PARVATHY STORE(CHEKKADI, PETTAI)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
341,PASEERA STORE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
342,PASUMPAL THENIR KADAI(VAGEDI MUKKU),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
343,PAVITHRA STORE CN VILLAGE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
344,"PETHANACHI STORE, SANTHI NAGAR",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
345,"PINKY COOL DRINKS(MURUGANKURICHI, HOTEL RUCHI NEAR)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
346,PKS VEGETABLES,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
347,PM TEA,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
348,PONNUSAMY STORE SANKARNAGAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
349,"PONRAJ STORE(MANGAMMAL SALAI, KTC NAGAR)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
350,PONRAJ STORE(MANUR),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
351,POORANI STORE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
352,"PREEDA STORE(ANBUNAGAR, PERUMALBURAM)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
353,PREETHI TEA COFFEE(KRISHNA HOSPITAL OPPOSITE),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
354,PSN CANTEEN 1,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
355,PSS CANTEEN 2,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
356,PUGALENTHI RAJA TEA STALL(PETTAI RAILWAY GATE NEAR),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
357,PVK SUPERMARKET KURICHI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
358,R.D.S STORE TOWN,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
359,R.P XEROX RANI ANNA COLLEGE OPP,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
360,"R.S SNACKS(OPPOSITE TO PETROL BULK, DUCCAMALPURAM)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
361,R.S.S MANIAN ANGADI HIGHGROUND BACKSIDE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
362,RAHMAN STATIONARY(SOOTHAMALLI),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
363,RAHMATH HOTEL RASTHA,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
364,RAJ MALLIGAI STORE THACHAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
365,RAJ STORE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
366,RAJ STORE BYPASS,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
367,RAJ STORE THACHAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
368,RAJ STORE(NEAR DHASH PAAL PANNAI),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
369,RAJA FRUIT KODISWARNAGAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
370,"RAJA PALAMUTHIRSOLAI(KARUNYA NAGAR, SP OFFICE NEAR)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
371,RAJA STORE CN VILLAGE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
372,RAJAM SHOP AND MALLIGAI(MELAPALAYAM),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
373,RAJAM SNACKS RMKV OPP,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
374,RAJAM TEA STALL VAIRAMALIGAI ARUGIL,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
375,RAJENDRAN STORE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
376,RAJENDRAN STORE THARAPURAM NEAR BETHEL SNACKS,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
377,RAM AGIL KARUMBUSAR KADAI SANTHI NAGAR SUPREME MOTOR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
378,RAM SHOPPING JUNCTION,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
379,RAM STORE BOMBAY THEATRE NEAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
380,RAM THEATRE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
381,"RAMA TEA STALL(MADURAI ROAD, CHECK POST NEAR)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
382,RAMALAKSHMI STORE TOWN,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
383,RAMESH AGENCY REDDIARPATTI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
384,RAMESH STORE THIMARAJAPURAM SEVALAPERI ROAD NEAR NILA HAIR STYLE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
385,RANI ANNA COLLEGE CANTEEN,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
386,RASMAN STATIONARY SUTHAMALI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
387,RATHI SWEETS MANUR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
388,RATHY SWEETS MANUR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
389,RAWUTHAS BAKERY THACHAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
390,REHOBATH STORE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
391,REJI STORE THACHAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
392,REKHA STORES(VANNAPETTAI) SALAI STREET,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
393,REVATHI TEA STORE RASTHA,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
394,RITHIKA PAAL PANNAI(GOODOWN NEAR)\,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
395,ROSHAN TEA STALL SOUTH BAJAR POST OFFICE NEAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
396,ROYAL TEA STALL(VAGEDIMUKKU TOWN),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
397,RR STORE(MUNNERPALAM POLICE STATION OPP),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
398,RTO COOL DRINK,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
399,"RUBINA STORE, HAMIMPURAM, 4TH STREET, MELAPALAYAM",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
400,RUCHI JUICE CORNER SOUTH BAJAR NEAR BOOK SHOP(NEAR AYRATHAMMAN KOVIL),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
401,RUCHI TEA STALL PALAYAMKOTTAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
402,RUCHI TEA STALL(NEW BUS STAND),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
403,"S P R SUBAM SUPER MARKET(MANGAMMAL SALAI, KTC NAGAR)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
404,S.ASIR KARUPATTI COFFEE(PSS THEATRE OPP),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
405,S.K ARYA TEA STALL(VANNARAPETTAI),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
406,S.M STORE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
407,S.MURUGAN STORE(VANNARAPETTAI),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
408,S.P STORE MUTHURAMANKOVIL STREET,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
409,S.P STORE THACHAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
410,S.P SUPER MARKET THACHAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
411,SABARI STORE CN VILLAGE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
412,SABARI TEA STALL(JUNCTION),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
413,SAGANA BAKERY,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
414,SAGIMA STORE SANKAR NAGAR PALLIVASAL,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
415,SAI CAFE(THIRUMAL NAGAR),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
416,SAI STATIONARY THACHAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
417,SAKTHI COFFEE BAR PONNAKUDI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
418,SAMI COOL DRINKS RAJAVVALLIPURAM,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
419,SANGEETHA STORE SOOTHAMALLI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
420,SANJAY IYENGAR BAKERY(NEAR SARAVANAS KULAVANIKAPURAM OPPOSITE),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
421,SANKAR STORE(GOODOWN OPPOSITE),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
422,SANTHANAMARI STORE PETTAI POST OFFICE OPP,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
423,SANTHI STORE (V.M CHATRAM),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
424,SANTHI SWEETS MENNAKSHI FAN HOUSE OPP JUNCTION,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
425,SANTHI TRADERS,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
426,"SANTHI VILAS UNAVAGAM, RATHNA THEATRE NEAR",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
427,SANTHI VINAYAGA SHOPPING VASANTH CELL OPP TOWN,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
428,SARASWATHI STORE THACHAI GOODOWN ARUGIL,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
429,"SARAVANA SHOPPING(MUNNERPALLAM, THARUVAI)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
430,SARAVANA SWEETS SANKAR NAGAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
431,"SAROJA STORE, PEEDI COLONY, MELAPALAYAM",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
432,SATHYAS CAFE REDDIARPATTI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
433,SATHYAS DUCCAMALPURAM,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
434,SCHAFTER SCHOOL(TOWN),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
435,SCIENCE CENTRE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
436,SEHTHORAN SNACKE VANNERPETTAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
437,SELVA GANAPATHI STORE DEVENDRA SCHOOL ROAD SANKAR NAGAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
438,"SELVAM MILK AGENCY (VEDHA PAAL, PERUMALBURAM)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
439,SELVAM STORE THACHAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
440,SELVAM TEA STALL PETTAI PALLIVASAL NEAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
441,SELVAM TEA STALL TOWN POGUM THACHAI,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
442,SELVAM THENER SHOP(DCTO OFFICE PALAY),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
443,SELVAMS STOP AND SHOP(G.H OPPOSITE),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
444,SELVI MEDICAL(SANKAR NAGAR),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
445,SELVI SUPER MARKET(MOOLAKARAIPATTI),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
446,SENTHIL,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
447,SENTHIL COFFEE BAR PERUMALPURAM,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
448,SENTHIL KUMARAN BEFORE VEDHA MILK,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
449,SENTHIL STORE SANKAR NAGAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
450,"SENTHOOR MURUGAN STORE(MUNNERPALLAM, THARUVAI)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
451,"SENTHOOR PAVAN TEA STALL, NOVELTY OPP",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
452,SENTHUR MURUGAN PALAKADAI SOOTHAMALLI LEFT ROUNDANA,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
453,SENTUR MURUGAN KRISNAPURAM,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
454,SHAHEEMA STORE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
455,SHANMUGA COOL BAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
456,SHANMUGA STORE(KURICHI MAIN ROAD),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
457,SHINE SUPER MARKET,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
458,SHIVASAKTHI STORE(KULAVANIKAPURAM),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
459,"SILVER WINES(NEAR ROYAL ENFIELD, VANNARPETTAI BYPASS)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
460,SINTHIYA DEPARTMENTAL STORE SAMATHANAPURAM,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
461,SIVA STORE(RASTHA),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
462,"SIVAN PANDI STORE(VAYAL STREET, BHARATHIYAR OPP)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
463,SIVANESH STORE,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
464,SIVASAKTHI TRADERS NEAR POST OFFICE SOUTH BAJAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
465,SIYONA MIRACLE STORE SANKARANKOVIL MAIN ROAD,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
466,SK HOTEL,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
467,SKN STORES,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
468,"SM STORE, PERIYAR NAGAR(PALAY)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
469,SOLAI STORE SOUTH BAZZAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
470,SREE MATHI STORE (goodown opposite),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
471,SRI AANJINEYA SWEETS AND BAKERY(V.M CHATHRAM),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
472,SRI ANNAPORANI TEA COFFEE(ROYAL HOSPITAL OPPOSITE),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
473,SRI AYIRATHAMMAN JUICE KADAI SOUTH BAJAR,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
474,"SRI BALAJI TEA COFFEE CORNER, POTHIGAI NAGAR",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
475,SRI BHUVANESWARY STORES(MURUGANKURICHI),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
476,SRI CHENNAI POTHI STORE(ATCHAYA HOTEL BACKSIDE),0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
477,SRI DHANAM STORE NGOB COLONY,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
478,"SRI JAI KRITHICK STORE(NEAR ARUN HOSPITAL(OPP, TOWN)",0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-14 13:14:08,2026-02-14 13:14:08,0.0,0.0
